vtable_rva	label	slot	func_rva	func_name
0x81BEB8	`vftable'	14	0x3AB56D	createTemplate
0x81BEB8	`vftable'	15	0x3AB5B4	createTemplate
0x81BEB8	`vftable'	16	0x3AB5F5	createTemplate
0x81BEB8	`vftable'	17	0x3AB63C	createTemplate
0x81BEB8	`vftable'	18	0x3AB67D	createTemplate
0x81BEB8	`vftable'	19	0x3AB6CE	createTemplate
0x81BEB8	`vftable'	20	0x3AB72E	createTemplate
0x81BEB8	`vftable'	21	0x3AB77C	createTemplate
0x81BEC0	`vftable'	0	0x3AB129	createTemplate
0x81BEC0	`vftable'	1	0x3AB177	createTemplate
0x81BEC0	`vftable'	2	0x3AB1D4	createTemplate
0x81BEC0	`vftable'	3	0x3AB222	createTemplate
0x81BEC0	`vftable'	4	0x3AB27F	createTemplate
0x81BEC0	`vftable'	5	0x3AB2CD	createTemplate
0x81BEC0	`vftable'	6	0x3AB32A	createTemplate
0x81BEC0	`vftable'	7	0x3AB378	createTemplate
0x81BEC0	`vftable'	8	0x3AB45D	createTemplate
0x81BEC0	`vftable'	9	0x3AB4A4	createTemplate
0x81BEC0	`vftable'	10	0x3AB4E5	createTemplate
0x81BEC0	`vftable'	11	0x3AB52C	createTemplate
0x81BEC0	`vftable'	12	0x3AB56D	createTemplate
0x81BEC0	`vftable'	13	0x3AB5B4	createTemplate
0x81BEC0	`vftable'	14	0x3AB5F5	createTemplate
0x81BEC0	`vftable'	15	0x3AB63C	createTemplate
0x81BEC0	`vftable'	16	0x3AB67D	createTemplate
0x81BEC0	`vftable'	17	0x3AB6CE	createTemplate
0x81BEC0	`vftable'	18	0x3AB72E	createTemplate
0x81BEC0	`vftable'	19	0x3AB77C	createTemplate
0x81BEC8	`vftable'	0	0x3AB1D4	createTemplate
0x81BEC8	`vftable'	1	0x3AB222	createTemplate
0x81BEC8	`vftable'	2	0x3AB27F	createTemplate
0x81BEC8	`vftable'	3	0x3AB2CD	createTemplate
0x81BEC8	`vftable'	4	0x3AB32A	createTemplate
0x81BEC8	`vftable'	5	0x3AB378	createTemplate
0x81BEC8	`vftable'	6	0x3AB45D	createTemplate
0x81BEC8	`vftable'	7	0x3AB4A4	createTemplate
0x81BEC8	`vftable'	8	0x3AB4E5	createTemplate
0x81BEC8	`vftable'	9	0x3AB52C	createTemplate
0x81BEC8	`vftable'	10	0x3AB56D	createTemplate
0x81BEC8	`vftable'	11	0x3AB5B4	createTemplate
0x81BEC8	`vftable'	12	0x3AB5F5	createTemplate
0x81BEC8	`vftable'	13	0x3AB63C	createTemplate
0x81BEC8	`vftable'	14	0x3AB67D	createTemplate
0x81BEC8	`vftable'	15	0x3AB6CE	createTemplate
0x81BEC8	`vftable'	16	0x3AB72E	createTemplate
0x81BEC8	`vftable'	17	0x3AB77C	createTemplate
0x81BED0	`vftable'	0	0x3AB27F	createTemplate
0x81BED0	`vftable'	1	0x3AB2CD	createTemplate
0x81BED0	`vftable'	2	0x3AB32A	createTemplate
0x81BED0	`vftable'	3	0x3AB378	createTemplate
0x81BED0	`vftable'	4	0x3AB45D	createTemplate
0x81BED0	`vftable'	5	0x3AB4A4	createTemplate
0x81BED0	`vftable'	6	0x3AB4E5	createTemplate
0x81BED0	`vftable'	7	0x3AB52C	createTemplate
0x81BED0	`vftable'	8	0x3AB56D	createTemplate
0x81BED0	`vftable'	9	0x3AB5B4	createTemplate
0x81BED0	`vftable'	10	0x3AB5F5	createTemplate
0x81BED0	`vftable'	11	0x3AB63C	createTemplate
0x81BED0	`vftable'	12	0x3AB67D	createTemplate
0x81BED0	`vftable'	13	0x3AB6CE	createTemplate
0x81BED0	`vftable'	14	0x3AB72E	createTemplate
0x81BED0	`vftable'	15	0x3AB77C	createTemplate
0x81BED8	`vftable'	0	0x3AB32A	createTemplate
0x81BED8	`vftable'	1	0x3AB378	createTemplate
0x81BED8	`vftable'	2	0x3AB45D	createTemplate
0x81BED8	`vftable'	3	0x3AB4A4	createTemplate
0x81BED8	`vftable'	4	0x3AB4E5	createTemplate
0x81BED8	`vftable'	5	0x3AB52C	createTemplate
0x81BED8	`vftable'	6	0x3AB56D	createTemplate
0x81BED8	`vftable'	7	0x3AB5B4	createTemplate
0x81BED8	`vftable'	8	0x3AB5F5	createTemplate
0x81BED8	`vftable'	9	0x3AB63C	createTemplate
0x81BED8	`vftable'	10	0x3AB67D	createTemplate
0x81BED8	`vftable'	11	0x3AB6CE	createTemplate
0x81BED8	`vftable'	12	0x3AB72E	createTemplate
0x81BED8	`vftable'	13	0x3AB77C	createTemplate
0x81BEE0	`vftable'	0	0x3AB45D	createTemplate
0x81BEE0	`vftable'	1	0x3AB4A4	createTemplate
0x81BEE0	`vftable'	2	0x3AB4E5	createTemplate
0x81BEE0	`vftable'	3	0x3AB52C	createTemplate
0x81BEE0	`vftable'	4	0x3AB56D	createTemplate
0x81BEE0	`vftable'	5	0x3AB5B4	createTemplate
0x81BEE0	`vftable'	6	0x3AB5F5	createTemplate
0x81BEE0	`vftable'	7	0x3AB63C	createTemplate
0x81BEE0	`vftable'	8	0x3AB67D	createTemplate
0x81BEE0	`vftable'	9	0x3AB6CE	createTemplate
0x81BEE0	`vftable'	10	0x3AB72E	createTemplate
0x81BEE0	`vftable'	11	0x3AB77C	createTemplate
0x81BEE8	`vftable'	0	0x3AB4E5	createTemplate
0x81BEE8	`vftable'	1	0x3AB52C	createTemplate
0x81BEE8	`vftable'	2	0x3AB56D	createTemplate
0x81BEE8	`vftable'	3	0x3AB5B4	createTemplate
0x81BEE8	`vftable'	4	0x3AB5F5	createTemplate
0x81BEE8	`vftable'	5	0x3AB63C	createTemplate
0x81BEE8	`vftable'	6	0x3AB67D	createTemplate
0x81BEE8	`vftable'	7	0x3AB6CE	createTemplate
0x81BEE8	`vftable'	8	0x3AB72E	createTemplate
0x81BEE8	`vftable'	9	0x3AB77C	createTemplate
0x81BEF0	`vftable'	0	0x3AB56D	createTemplate
0x81BEF0	`vftable'	1	0x3AB5B4	createTemplate
0x81BEF0	`vftable'	2	0x3AB5F5	createTemplate
0x81BEF0	`vftable'	3	0x3AB63C	createTemplate
0x81BEF0	`vftable'	4	0x3AB67D	createTemplate
0x81BEF0	`vftable'	5	0x3AB6CE	createTemplate
0x81BEF0	`vftable'	6	0x3AB72E	createTemplate
0x81BEF0	`vftable'	7	0x3AB77C	createTemplate
0x81BEF8	`vftable'	0	0x3AB5F5	createTemplate
0x81BEF8	`vftable'	1	0x3AB63C	createTemplate
0x81BEF8	`vftable'	2	0x3AB67D	createTemplate
0x81BEF8	`vftable'	3	0x3AB6CE	createTemplate
0x81BEF8	`vftable'	4	0x3AB72E	createTemplate
0x81BEF8	`vftable'	5	0x3AB77C	createTemplate
0x81BF00	`vftable'	0	0x3AB67D	createTemplate
0x81BF00	`vftable'	1	0x3AB6CE	createTemplate
0x81BF00	`vftable'	2	0x3AB72E	createTemplate
0x81BF00	`vftable'	3	0x3AB77C	createTemplate
0x81BF08	`vftable'	0	0x3AB72E	createTemplate
0x81BF08	`vftable'	1	0x3AB77C	createTemplate
0x81BF10	`vftable'	1	0xB3FD0	~Coord2D
0x81BF10	`vftable'	2	0x3A611B	GetSnapshotName
0x81BF10	`vftable'	3	0x55B266	DoXfer
0x81BF20	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A941F	clone
0x81BF20	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3AD886	createModule
0x81BF20	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55B735	writeINI
0x81BF30	`vftable'	1	0xB3FD0	~Coord2D
0x81BF30	`vftable'	2	0x3A6121	GetSnapshotName
0x81BF30	`vftable'	3	0x55B8CD	DoXfer
0x81BF40	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A943F	clone
0x81BF40	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3AD8C5	createModule
0x81BF40	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55C263	writeINI
0x81BF50	`vftable'	1	0xB3FD0	~Coord2D
0x81BF50	`vftable'	2	0x3A612D	GetSnapshotName
0x81BF50	`vftable'	3	0x55EECB	DoXfer
0x81BF60	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A945F	clone
0x81BF60	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3AD904	createModule
0x81BF60	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55F368	writeINI
0x81BF70	`vftable'	1	0xB3FD0	~Coord2D
0x81BF70	`vftable'	2	0x3A6133	GetSnapshotName
0x81BF70	`vftable'	3	0x55F67C	DoXfer
0x81BF70	`vftable'	4	0x3AD036	getClass
0x81BF80	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<2>'}	0	0x3AD036	getClass
0x81BF84	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A947C	clone
0x81BF84	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3AD940	createModule
0x81BF84	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55FB37	writeINI
0x81BF94	`vftable'	1	0xB3FD0	~Coord2D
0x81BF94	`vftable'	2	0x1F35D9	GetSnapshotName
0x81BF94	`vftable'	3	0x3A547E	DoXfer
0x81BFB4	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<7>'}	0	0x3AD0C5	getClass
0x81BFB8	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A9499	clone
0x81BFB8	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3AD97F	createModule
0x81BFB8	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x3A5E78	FUN_007a5e78
0x81BFC8	`vftable'	1	0xB3FD0	~Coord2D
0x81BFC8	`vftable'	2	0x3A6163	GetSnapshotName
0x81BFC8	`vftable'	3	0x562182	DoXfer
0x81BFD8	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A94B6	clone
0x81BFD8	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3AD9F7	createModule
0x81BFD8	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x5625C5	writeINI
0x81BFE8	`vftable'	1	0xB3FD0	~Coord2D
0x81BFE8	`vftable'	2	0x1F35BF	GetSnapshotName
0x81BFE8	`vftable'	3	0x47A69C	DoXfer
0x81BFE8	`vftable'	4	0x3AD196	getClass
0x81BFF8	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<4>'}	0	0x3AD196	getClass
0x81BFFC	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A94D6	clone
0x81BFFC	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADA72	createModule
0x81BFFC	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55E969	writeINI
0x81C00C	`vftable'	1	0xB3FD0	~Coord2D
0x81C00C	`vftable'	2	0x1F35BF	GetSnapshotName
0x81C00C	`vftable'	3	0x47A69C	DoXfer
0x81C00C	`vftable'	4	0x3AD1C5	getClass
0x81C01C	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<4>'}	0	0x3AD1C5	getClass
0x81C020	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A94F3	clone
0x81C020	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADA95	createModule
0x81C020	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55EAAD	writeINI
0x81C020	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	4	0x3AD1F4	getClass
0x81C030	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<4>'}	0	0x3AD1F4	getClass
0x81C034	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A9510	clone
0x81C034	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADAB8	createModule
0x81C034	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55EAAD	writeINI
0x81C044	`vftable'	1	0xB3FD0	~Coord2D
0x81C044	`vftable'	2	0x1F35BF	GetSnapshotName
0x81C044	`vftable'	3	0x47A69C	DoXfer
0x81C044	`vftable'	4	0x3AD223	getClass
0x81C054	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<4>'}	0	0x3AD223	getClass
0x81C058	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A952D	clone
0x81C058	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADADB	createModule
0x81C058	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55EBFA	writeINI
0x81C068	`vftable'	1	0xB3FD0	~Coord2D
0x81C068	`vftable'	2	0x1F35BF	GetSnapshotName
0x81C068	`vftable'	3	0x47A69C	DoXfer
0x81C068	`vftable'	4	0x3AD252	getClass
0x81C078	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<4>'}	0	0x3AD252	getClass
0x81C07C	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A954A	clone
0x81C07C	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADAFE	createModule
0x81C07C	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55ED5F	writeINI
0x81C08C	`vftable'	1	0xB3FD0	~Coord2D
0x81C08C	`vftable'	2	0x1F354A	GetSnapshotName
0x81C08C	`vftable'	3	0x47A69C	DoXfer
0x81C08C	`vftable'	4	0x3AD2A9	getClass
0x81C09C	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<5>'}	0	0x3AD2A9	getClass
0x81C0A0	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A9567	clone
0x81C0A0	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADB21	createModule
0x81C0A0	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55CC35	writeINI
0x81C0B0	`vftable'	1	0xB3FD0	~Coord2D
0x81C0B0	`vftable'	2	0x1F354A	GetSnapshotName
0x81C0B0	`vftable'	3	0x47A69C	DoXfer
0x81C0B0	`vftable'	4	0x3AD2E4	getClass
0x81C0C0	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<5>'}	0	0x3AD2E4	getClass
0x81C0C4	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A9584	clone
0x81C0C4	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADB44	createModule
0x81C0C4	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55CEAA	writeINI
0x81C0D4	`vftable'	1	0xB3FD0	~Coord2D
0x81C0D4	`vftable'	2	0x1F354A	GetSnapshotName
0x81C0D4	`vftable'	3	0x47A69C	DoXfer
0x81C0D4	`vftable'	4	0x3AD31A	getClass
0x81C0E4	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<5>'}	0	0x3AD31A	getClass
0x81C0E8	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A95A1	clone
0x81C0E8	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADB67	createModule
0x81C0E8	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55D2E8	writeINI
0x81C0F8	`vftable'	1	0xB3FD0	~Coord2D
0x81C0F8	`vftable'	2	0x1F354A	GetSnapshotName
0x81C0F8	`vftable'	3	0x47A69C	DoXfer
0x81C0F8	`vftable'	4	0x3AD350	getClass
0x81C108	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<5>'}	0	0x3AD350	getClass
0x81C10C	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A95BE	clone
0x81C10C	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADB8A	createModule
0x81C10C	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55D525	writeINI
0x81C11C	`vftable'	1	0xB3FD0	~Coord2D
0x81C11C	`vftable'	2	0x1F354A	GetSnapshotName
0x81C11C	`vftable'	3	0x47A69C	DoXfer
0x81C11C	`vftable'	4	0x3AD386	getClass
0x81C12C	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<5>'}	0	0x3AD386	getClass
0x81C130	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A95DB	clone
0x81C130	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADBAD	createModule
0x81C130	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55D815	writeINI
0x81C140	`vftable'	1	0xB3FD0	~Coord2D
0x81C140	`vftable'	2	0x1F354A	GetSnapshotName
0x81C140	`vftable'	3	0x47A69C	DoXfer
0x81C140	`vftable'	4	0x3AD3BC	getClass
0x81C150	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<5>'}	0	0x3AD3BC	getClass
0x81C154	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A95F8	clone
0x81C154	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADBD0	createModule
0x81C154	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55E39E	writeINI
0x81C164	`vftable'	1	0xB3FD0	~Coord2D
0x81C164	`vftable'	2	0x1F354A	GetSnapshotName
0x81C164	`vftable'	3	0x47A69C	DoXfer
0x81C164	`vftable'	4	0x3AD3F2	getClass
0x81C174	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<5>'}	0	0x3AD3F2	getClass
0x81C178	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3A9618	clone
0x81C178	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3ADC0F	createModule
0x81C178	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x55E6D4	writeINI
0x81C188	`vftable'	1	0xB3FD0	~Coord2D
0x81C188	`vftable'	2	0x3A6139	GetSnapshotName
0x81C188	`vftable'	3	0x563E72	DoXfer
0x81C1A8	`vftable'	1	0xB3FD0	~Coord2D
0x81C1A8	`vftable'	2	0x3A6139	GetSnapshotName
0x81C1A8	`vftable'	3	0x563E72	DoXfer
0x81C1B8	`vftable'	1	0xB3FD0	~Coord2D
0x81C1B8	`vftable'	2	0x3A6151	GetSnapshotName
0x81C1B8	`vftable'	3	0x562871	DoXfer
0x81C1D8	`vftable'	1	0xB3FD0	~Coord2D
0x81C1D8	`vftable'	2	0x3A6151	GetSnapshotName
0x81C1D8	`vftable'	3	0x562871	DoXfer
0x81C1E8	`vftable'	1	0xB3FD0	~Coord2D
0x81C1E8	`vftable'	2	0x3A615D	GetSnapshotName
0x81C1E8	`vftable'	3	0x56390A	DoXfer
0x81C208	`vftable'	1	0xB3FD0	~Coord2D
0x81C208	`vftable'	2	0x3A615D	GetSnapshotName
0x81C208	`vftable'	3	0x56390A	DoXfer
0x81C218	`vftable'	1	0xB3FD0	~Coord2D
0x81C218	`vftable'	2	0x3A6169	GetSnapshotName
0x81C218	`vftable'	3	0x56445E	DoXfer
0x81C238	`vftable'	1	0xB3FD0	~Coord2D
0x81C238	`vftable'	2	0x3A6169	GetSnapshotName
0x81C238	`vftable'	3	0x56445E	DoXfer
0x81C238	`vftable'	4	0x3AC2DB	createTemplate
0x81C238	`vftable'	5	0x3AC329	createTemplate
0x81C248	`vftable'	0	0x3AC2DB	createTemplate
0x81C248	`vftable'	1	0x3AC329	createTemplate
0x81C25C	`vftable'	1	0xB3FD0	~Coord2D
0x81C25C	`vftable'	2	0x3A6151	GetSnapshotName
0x81C25C	`vftable'	3	0x562871	DoXfer
0x81C25C	`vftable'	4	0x3ACE57	getClass
0x81C26C	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<6>'}	0	0x3ACE57	getClass
0x81C270	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3AA911	clone
0x81C270	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3AD7CF	createModule
0x81C270	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x563655	writeINI
0x81C280	`vftable'	1	0xB3FD0	~Coord2D
0x81C280	`vftable'	2	0x3A615D	GetSnapshotName
0x81C280	`vftable'	3	0x56390A	DoXfer
0x81C280	`vftable'	4	0x3ACEB5	getClass
0x81C290	`vftable'{for_`FXParticleSystem::CategoryModuleInfo<6>'}	0	0x3ACEB5	getClass
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	1	0x3AA948	clone
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	2	0x3AD84A	createModule
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	3	0x563D3F	writeINI
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	4	0x3AC54B	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	5	0x3AC59C	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	6	0x3AC5D1	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	7	0x3AC622	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	8	0x3AC657	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	9	0x3AC6A5	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	10	0x3AC6D7	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	11	0x3AC725	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	12	0x3AC757	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	13	0x3AC7A5	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	14	0x3AC7D7	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	15	0x3AC825	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	16	0x3AB07E	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	17	0x3AB0CC	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	18	0x3AB3D5	createTemplate
0x81C294	`vftable'{for_`FXParticleSystem::ModuleTemplate'}	19	0x3AB41C	createTemplate
0x81C2A4	`vftable'	0	0x3AC54B	createTemplate
0x81C2A4	`vftable'	1	0x3AC59C	createTemplate
0x81C2A4	`vftable'	2	0x3AC5D1	createTemplate
0x81C2A4	`vftable'	3	0x3AC622	createTemplate
0x81C2A4	`vftable'	4	0x3AC657	createTemplate
0x81C2A4	`vftable'	5	0x3AC6A5	createTemplate
0x81C2A4	`vftable'	6	0x3AC6D7	createTemplate
0x81C2A4	`vftable'	7	0x3AC725	createTemplate
0x81C2A4	`vftable'	8	0x3AC757	createTemplate
0x81C2A4	`vftable'	9	0x3AC7A5	createTemplate
0x81C2A4	`vftable'	10	0x3AC7D7	createTemplate
0x81C2A4	`vftable'	11	0x3AC825	createTemplate
0x81C2A4	`vftable'	12	0x3AB07E	createTemplate
0x81C2A4	`vftable'	13	0x3AB0CC	createTemplate
0x81C2A4	`vftable'	14	0x3AB3D5	createTemplate
0x81C2A4	`vftable'	15	0x3AB41C	createTemplate
0x81C2AC	`vftable'	0	0x3AC5D1	createTemplate
0x81C2AC	`vftable'	1	0x3AC622	createTemplate
0x81C2AC	`vftable'	2	0x3AC657	createTemplate
0x81C2AC	`vftable'	3	0x3AC6A5	createTemplate
0x81C2AC	`vftable'	4	0x3AC6D7	createTemplate
0x81C2AC	`vftable'	5	0x3AC725	createTemplate
0x81C2AC	`vftable'	6	0x3AC757	createTemplate
